Дата,Регион,Население,Активных объявлений о продаже,"Активных объявлений, вторичка","Активных объявлений, новостройки","Средняя стоимость м², вторичка","Средняя стоимость м², новостройки","Средний срок экспозиции, вторичка"
2019-04-01,Челябинская Область,2760591,27892.0,20427.0,4304.0,35416.666666666664,38474.41327688395,59.07623745364577
2019-04-01,Саратовская Область,1685167,27072.0,20921.0,779.0,38750.0,,52.5374676072849
2019-04-01,Ханты-Мансийский Автономный округ - Югра,1226530,26812.0,21369.0,2367.0,73949.32294733028,81881.39782227098,44.14899802492952
2019-04-01,Волгоградская Область,1822181,26522.0,18435.0,1980.0,44894.52627750501,41663.41040744853,61.76422791459793
2019-04-01,Калужская Область,709882,26425.0,21676.0,1415.0,55821.87036120732,61484.89335012725,66.75974580154778
2019-04-01,Красноярский Край,1947329,25707.0,17260.0,6516.0,55188.67924528302,68773.14814814815,41.214765121756
2019-04-01,Новосибирская Область,1912388,24888.0,15870.0,6425.0,69047.61904761905,70110.02378323459,35.219863236845775
2019-04-01,Республика Татарстан,2763196,24571.0,14612.0,3628.0,70237.22627737226,69760.0,42.672741264816146
2019-04-01,Республика Саха (Якутия),479515,22198.0,16111.0,1044.0,75000.0,68500.0,31.168277884575343
2019-04-01,Ставропольский Край,1474670,22069.0,17245.0,1743.0,44462.46355685132,32394.88801775456,44.95201427265949
2019-04-01,Самарская Область,2458198,21796.0,12352.0,4609.0,49405.882352941175,53481.56214300997,56.6244024300872
2019-04-01,Нижегородская Область,2343559,20051.0,13145.0,1490.0,55555.555555555555,66638.3345917886,50.07781113619566
2019-04-01,Кемеровская Область,2164441,19726.0,15531.0,945.0,39971.42857142857,41759.813084112146,49.032090774615476
2019-04-01,Белгородская Область,848192,19259.0,14355.0,777.0,49193.54838709677,47523.5651045991,43.06201183240975
2019-04-01,Владимирская Область,1055911,18767.0,10288.0,1414.0,40000.0,39750.0,50.53102307975935
2019-04-01,Пермский Край,1876611,18442.0,12457.0,1856.0,45780.227644492916,52548.74399340077,46.6891076743872
2019-04-01,Вологодская Область,789167,18265.0,12457.0,3658.0,43333.333333333336,43689.14435394941,47.653688648146215
2019-04-01,Калининградская Область,718159,17754.0,10342.0,2246.0,50000.0,53340.58823529412,58.42753357828063
2019-04-01,Тверская Область,891955,17521.0,12943.0,1831.0,47140.784137057075,47613.3791395364,60.52950640143975
2019-04-01,Иркутская Область,1711569,17093.0,11142.0,1701.0,52497.848537005164,50541.42137520121,46.846645788316586
2019-04-01,Воронежская Область,1306353,16875.0,10312.0,4208.0,47222.22222222222,51821.42857142857,44.17925010254775
2019-04-01,Омская Область,1254738,15487.0,12537.0,523.0,43953.48837209302,,61.879616455983964
2019-04-01,Рязанская Область,721074,15119.0,5423.0,7941.0,42698.4126984127,45089.592760180996,70.30346894418855
2019-04-01,Ярославская Область,992700,14150.0,7243.0,2294.0,47000.0,51466.1639340672,47.251282072647975
2019-04-01,Чувашская Республика,732878,12834.0,10136.0,1701.0,44016.12903225806,41494.281366308816,56.42283230118827
2019-04-01,Оренбургская Область,1226234,12013.0,6073.0,3689.0,43538.46153846154,43524.65302104236,47.05141752804055
2019-04-01,Томская Область,725813,11935.0,11059.0,,54545.454545454544,,50.159759451720255
2019-04-01,Кировская Область,803988,10831.0,7004.0,2756.0,44798.843930635834,36737.79937385066,54.747832126424534
2019-04-01,Пензенская Область,823321,10491.0,5487.0,3549.0,45577.77777777778,52000.0,39.99231247278609
2019-04-01,Республика Бурятия,514679,10018.0,6336.0,596.0,50537.63440860215,,68.11773515693552
2019-04-01,Тульская Область,1108472,9629.0,5708.0,1462.0,59806.54761904762,53987.49984355393,44.1888902896349
2019-04-01,Костромская Область,424700,9583.0,6585.0,170.0,43539.32584269663,,52.800977476058335
2019-04-01,Удмуртская Республика,984363,8745.0,4280.0,2342.0,47073.170731707316,63692.86089382402,45.72493983261913
2019-04-01,Ивановская Область,807481,8744.0,5386.0,570.0,41802.995697668244,38597.5425590335,54.69872431748262
2019-04-01,Алтайский Край,1263417,8720.0,4745.0,2674.0,45191.462649089764,43089.38150179626,47.78821793339683
2019-04-01,Брянская Область,728429,8215.0,4092.0,2900.0,36249.277038750726,38996.039603960395,56.5974731559328
2019-04-01,Ульяновская Область,795029,7877.0,4685.0,2224.0,39107.76361529548,45000.0,42.8315166385859
2019-04-01,Хабаровский Край,966748,7421.0,5296.0,773.0,58085.10638297872,85406.25,42.94575020740244
2019-04-01,Приморский Край,1316921,7316.0,3877.0,2654.0,72449.09502262443,75222.72094819829,41.74753452203791
2019-04-01,Республика Коми,587250,7120.0,5337.0,1278.0,50561.79775280899,50714.99833721317,60.308671016321206
2019-04-01,Архангельская Область,801550,6138.0,3223.0,1844.0,49172.18543046358,79748.6798008229,52.46661241477941
2019-04-01,Астраханская Область,637803,5641.0,3507.0,820.0,38541.666666666664,54244.044419789425,63.595602564468294
2019-04-01,Орловская Область,436548,5641.0,3972.0,1012.0,42686.11093421639,39522.04968944099,38.623217436714285
2019-04-01,Курганская Область,504832,5554.0,4275.0,309.0,35937.5,46218.84101928713,73.99605037727454
2019-04-01,Смоленская Область,661285,5037.0,2837.0,1566.0,39724.73604826546,,67.00437806024414
2019-04-01,Забайкальский Край,502630,5035.0,4416.0,90.0,45192.307692307695,67500.0,50.95726654676899
2019-04-01,Республика Карелия,461463,5033.0,2566.0,1713.0,44729.780623293474,49259.821380462075,50.77196502021152
2019-04-01,Новгородская Область,392919,4920.0,2950.0,468.0,39377.820760799485,45209.4508809585,74.31367557081987
2019-04-01,Липецкая Область,746476,4820.0,2839.0,1019.0,44546.8509984639,65250.0,51.95576590867568
2019-04-01,Курская Область,639228,4542.0,3589.0,306.0,43221.858638743455,,47.73709007624876
2019-04-01,Псковская Область,417337,4351.0,1723.0,1180.0,38040.345821325645,,38.52067758472884
2019-04-01,Республика Марий Эл,337566,4098.0,1702.0,2155.0,35982.45614035088,50034.660214027674,51.58936950669779
2019-04-01,Амурская Область,469391,4017.0,3421.0,153.0,68333.33333333333,,49.684629443148864
2019-04-01,Ямало-Ненецкий Автономный округ,407821,3875.0,3308.0,399.0,75757.57575757576,125171.48846349452,51.60121293008217
2019-04-01,Республика Хакасия,316440,3452.0,2364.0,688.0,47619.04761904762,58000.0,65.33465525540609
2019-04-01,Тамбовская Область,557380,3367.0,2139.0,426.0,41570.66052227342,33158.365381070005,32.441559948886955
2019-04-01,Сахалинская Область,356257,2690.0,2105.0,346.0,110000.0,,45.01699327582729
2019-04-01,Республика Мордовия,423162,2514.0,1967.0,282.0,42121.684867394695,47756.49307096661,56.37894449590836
2019-04-01,Республика Северная Осетия - Алания,437686,2063.0,896.0,280.0,44776.119402985074,,83.99846689077546
2019-04-01,Мурманская Область,664906,1800.0,1712.0,,48673.17781525201,,51.621598742337135
2019-04-01,Республика Адыгея,156744,1731.0,1015.0,216.0,40476.19047619047,,25.64542628472222
2019-04-01,Камчатский Край,241979,1263.0,1086.0,,61583.18425760286,,51.73509316056114
2019-04-01,Республика Дагестан,1183905,1068.0,449.0,,39583.333333333336,,46.76040946852237
2019-04-01,Еврейская Автономная область,84798,658.0,409.0,,38545.244488852804,,92.78517096652585
2019-04-01,Республика Калмыкия,127616,522.0,448.0,,33163.74404076639,,39.02235524520449
2019-04-01,Магаданская Область,101790,519.0,492.0,,51121.67039795312,,54.8688549258173
2019-04-01,Республика Алтай,62861,462.0,285.0,,44756.48075412412,,36.065565315065584
2019-04-01,Кабардино-Балкарская Республика,453139,192.0,172.0,,39594.928880643165,,33.988374726851845
2019-04-01,Республика Тыва,148358,108.0,80.0,,66775.24429967426,,70.33548035108025
2019-04-01,Карачаево-Черкесская Республика,184986,84.0,70.0,,47596.153846153844,,36.39981250192901
2019-04-01,Чеченская Республика,457184,27.0,22.0,,38358.20895522388,,
2019-04-01,Республика Ингушетия,158019,7.0,,,,,
2019-04-01,Чукотский Автономный округ,22718,1.0,1.0,,90163.9344262295,,
2019-04-01,Ненецкий Автономный округ,21296,,,,67681.8950930626,,44.5153973013831
2019-04-01,Республика Крым,959916,,,,,,
2019-04-01,Севастополь,403482,,,,,,
2019-05-01,Краснодарский Край,2617631,223032.0,131469.0,29950.0,61263.15789473684,50931.24065769806,55.384955280135365
2019-05-01,Московская Область,4689685,122738.0,44174.0,33327.0,90909.09090909091,99206.79456737824,51.90502042095125
2019-05-01,Ростовская Область,2826435,96576.0,50762.0,15561.0,53846.153846153844,54723.57468481218,44.998332515035344
2019-05-01,Москва,11764783,82051.0,37541.0,33840.0,186440.6779661017,197575.4709856916,51.55295579852944
2019-05-01,Тюменская Область,813174,76160.0,52297.0,6474.0,63750.0,65909.80048735913,73.54920248250521
2019-05-01,Санкт-Петербург,5418837,74727.0,34938.0,33120.0,114583.33333333333,125672.23980042204,49.72884387933436
2019-05-01,Ленинградская Область,974279,37946.0,9677.0,11189.0,72226.68093454611,88459.1704769934,54.38610942763164
2019-05-01,Свердловская Область,3507094,35658.0,18342.0,8751.0,63333.333333333336,69883.26086956522,56.40995781997181
2019-05-01,Калужская Область,709882,32352.0,23224.0,1542.0,56000.0,59852.5,75.56282301946665
2019-05-01,Республика Башкортостан,2419424,29772.0,15438.0,9039.0,49000.0,66286.46288209606,49.37996672645885
2019-05-01,Челябинская Область,2760591,28791.0,20263.0,4959.0,36446.14543466375,54843.74438003643,53.834602646571575
2019-05-01,Саратовская Область,1685167,28226.0,20987.0,1060.0,39285.71428571428,36741.364820412964,50.511087807370366
2019-05-01,Красноярский Край,1947329,27816.0,19045.0,6683.0,58333.333333333336,63570.524231062314,47.22302673905704
2019-05-01,Республика Саха (Якутия),479515,27806.0,18734.0,1356.0,79043.65904365905,95864.40677966102,34.00698764757352
2019-05-01,Волгоградская Область,1822181,26692.0,17894.0,1985.0,45031.971960991534,50373.62323428586,59.054226700336244
2019-05-01,Ханты-Мансийский Автономный округ - Югра,1226530,26053.0,21136.0,2316.0,73883.1615120275,77536.06843333627,45.94965738950844
2019-05-01,Республика Татарстан,2763196,25067.0,14488.0,3669.0,73568.66566273954,68152.77777777778,45.98240954334812
2019-05-01,Самарская Область,2458198,23320.0,12154.0,5951.0,44117.64705882353,47503.51569449088,48.37631651198535
2019-05-01,Новосибирская Область,1912388,23108.0,12467.0,7791.0,65181.51815181518,69325.27942638747,40.026261330056776
2019-05-01,Кемеровская Область,2164441,23046.0,18439.0,900.0,43650.793650793654,41316.9722814499,60.89593183326297
2019-05-01,Ставропольский Край,1474670,22578.0,17749.0,1599.0,45238.09523809524,43000.0,53.61589041731167
2019-05-01,Тверская Область,891955,22377.0,15754.0,2291.0,50393.73590504451,36181.818181818184,65.88487421983199
2019-05-01,Нижегородская Область,2343559,20263.0,13120.0,1150.0,63171.924417629256,70500.0,59.646560281633306
2019-05-01,Белгородская Область,848192,20011.0,14668.0,783.0,49206.34920634921,55000.0,47.45588020984421
2019-05-01,Владимирская Область,1055911,19920.0,10228.0,1508.0,38500.0,38112.69070735091,52.69150584832521
2019-05-01,Калининградская Область,718159,19230.0,10539.0,3023.0,56473.82920110193,51600.0,59.08952802350722
2019-05-01,Пермский Край,1876611,18911.0,12572.0,1902.0,47075.92339261286,58077.100000000006,50.999377790248175
2019-05-01,Иркутская Область,1711569,17983.0,11354.0,1626.0,44531.25,49971.153846153844,44.90792836478976
2019-05-01,Вологодская Область,789167,17430.0,11721.0,3339.0,42000.0,46954.03014538482,57.60612659797775
2019-05-01,Воронежская Область,1306353,17054.0,10067.0,4457.0,47560.9756097561,48100.0,45.09390984082113
